carriers,locs,techs,timesteps,carrier_con
electricity,NL31,demand_electricity,2015-03-04 09:00:00,-4080.1569
electricity,NL31,demand_electricity,2015-03-04 12:00:00,-4033.7989
electricity,NL31,demand_electricity,2015-03-04 15:00:00,-4065.8857
electricity,NL31,demand_electricity,2015-03-04 18:00:00,-3889.3149
electricity,NL31,demand_electricity,2015-03-04 21:00:00,-2979.3176
electricity,NL31,demand_electricity,2015-03-05 00:00:00,-2465.0889
electricity,NL31,demand_electricity,2015-03-05 03:00:00,-2685.8724
electricity,NL31,demand_electricity,2015-03-05 06:00:00,-3836.4276
electricity,NL31,demand_electricity,2015-03-05 09:00:00,-3956.2868
electricity,NL31,demand_electricity,2015-03-05 12:00:00,-3858.0675
electricity,NL31,demand_electricity,2015-03-05 15:00:00,-3955.4473
electricity,NL31,demand_electricity,2015-03-05 18:00:00,-3896.7769
electricity,NL31,demand_electricity,2015-03-05 21:00:00,-2947.6039
electricity,NL31,demand_electricity,2015-03-06 00:00:00,-2390.0953
electricity,NL31,demand_electricity,2015-03-06 03:00:00,-2584.1087
electricity,NL31,demand_electricity,2015-03-06 06:00:00,-3824.5816
electricity,NL31,demand_electricity,2015-03-06 09:00:00,-4049.4692
electricity,NL31,demand_electricity,2015-03-06 12:00:00,-3905.8247
electricity,NL31,demand_electricity,2015-03-06 15:00:00,-3839.5057
electricity,NL31,demand_electricity,2015-03-06 18:00:00,-3682.4295
electricity,NL31,demand_electricity,2015-03-06 21:00:00,-2887.068
electricity,NL31,demand_electricity,2015-03-07 00:00:00,-2403.0606
electricity,NL31,demand_electricity,2015-03-07 03:00:00,-2393.36
electricity,NL31,demand_electricity,2015-03-07 06:00:00,-3020.3589
electricity,NL31,demand_electricity,2015-03-07 09:00:00,-3285.5416
electricity,NL31,demand_electricity,2015-03-07 12:00:00,-3029.1268
electricity,NL31,demand_electricity,2015-03-07 15:00:00,-3211.1076
electricity,NL31,demand_electricity,2015-03-07 18:00:00,-3337.4028
electricity,NL31,demand_electricity,2015-03-07 21:00:00,-2719.8247
electricity,NL31,demand_electricity,2015-03-08 00:00:00,-2251.581
electricity,NL31,demand_electricity,2015-03-08 03:00:00,-2217.6286
electricity,NL31,demand_electricity,2015-03-08 06:00:00,-2516.8569
electricity,NL31,demand_electricity,2015-03-08 09:00:00,-2714.4148
electricity,NL31,demand_electricity,2015-03-08 12:00:00,-2604.6293
electricity,NL31,demand_electricity,2015-03-08 15:00:00,-2965.5128
electricity,NL31,demand_electricity,2015-03-08 18:00:00,-3262.689
electricity,NL31,demand_electricity,2015-03-08 21:00:00,-2610.9721
electricity,NL31,demand_electricity,2015-03-09 00:00:00,-2240.4812
electricity,NL31,demand_electricity,2015-03-09 03:00:00,-2515.178
electricity,NL31,demand_electricity,2015-03-09 06:00:00,-3711.4382
electricity,NL31,demand_electricity,2015-03-09 09:00:00,-3939.6837
electricity,NL31,demand_electricity,2015-03-09 12:00:00,-3831.0176
electricity,NL31,demand_electricity,2015-03-09 15:00:00,-3851.6315
electricity,NL31,demand_electricity,2015-03-09 18:00:00,-3776.5446
electricity,NL31,demand_electricity,2015-03-09 21:00:00,-2854.5148
electricity,NL31,demand_electricity,2015-03-10 00:00:00,-2324.8024
electricity,NL31,demand_electricity,2015-03-10 03:00:00,-2532.3407
electricity,NL31,demand_electricity,2015-03-10 06:00:00,-3652.6745
electricity,NL31,demand_electricity,2015-03-10 09:00:00,-3706.8677
electricity,NL31,demand_electricity,2015-03-10 12:00:00,-3631.9674
electricity,NL31,demand_electricity,2015-03-10 15:00:00,-3726.8287
electricity,NL31,demand_electricity,2015-03-10 18:00:00,-3740.7268
electricity,NL31,demand_electricity,2015-03-10 21:00:00,-2863.2827
electricity,NL31,demand_electricity,2015-03-11 00:00:00,-2384.5921
electricity,NL31,demand_electricity,2015-03-11 03:00:00,-2590.7312
electricity,NL31,demand_electricity,2015-03-11 06:00:00,-3724.5901
electricity,NL31,demand_electricity,2015-03-11 09:00:00,-3826.4471
electricity,NL31,demand_electricity,2015-03-11 12:00:00,-3643.347
electricity,NL31,demand_electricity,2015-03-11 15:00:00,-3743.7116
electricity,NL31,demand_electricity,2015-03-11 18:00:00,-3748.5619
electricity,NL31,demand_electricity,2015-03-11 21:00:00,-2890.3326
electricity,NL31,demand_electricity,2015-03-12 00:00:00,-2389.5357
electricity,NL31,demand_electricity,2015-03-12 03:00:00,-2607.1478
electricity,NL31,demand_electricity,2015-03-12 06:00:00,-3680.6572
electricity,NL31,demand_electricity,2015-03-12 09:00:00,-3720.859
electricity,NL31,demand_electricity,2015-03-12 12:00:00,-3609.6745
electricity,NL31,demand_electricity,2015-03-12 15:00:00,-3727.1085
electricity,NL31,demand_electricity,2015-03-12 18:00:00,-3776.2648
electricity,NL31,demand_electricity,2015-03-12 21:00:00,-2885.4823
electricity,NL31,demand_electricity,2015-03-13 00:00:00,-2423.6746
electricity,NL31,demand_electricity,2015-03-13 03:00:00,-2631.2129
electricity,NL31,demand_electricity,2015-03-13 06:00:00,-3694.0889
electricity,NL31,demand_electricity,2015-03-13 09:00:00,-3790.9091
electricity,NL31,demand_electricity,2015-03-13 12:00:00,-3694.3688
electricity,NL31,demand_electricity,2015-03-13 15:00:00,-3714.5163
electricity,NL31,demand_electricity,2015-03-13 18:00:00,-3677.1128
electricity,NL31,demand_electricity,2015-03-13 21:00:00,-2880.8185
electricity,NL31,demand_electricity,2015-03-14 00:00:00,-2378.9955
electricity,NL31,demand_electricity,2015-03-14 03:00:00,-2383.8458
electricity,NL31,demand_electricity,2015-03-14 06:00:00,-3006.0877
electricity,NL31,demand_electricity,2015-03-14 09:00:00,-3422.6568
electricity,NL31,demand_electricity,2015-03-14 12:00:00,-3311.4722
electricity,NL31,demand_electricity,2015-03-14 15:00:00,-3427.8802
electricity,NL31,demand_electricity,2015-03-14 18:00:00,-3350.0883
electricity,NL31,demand_electricity,2015-03-14 21:00:00,-2682.7943
electricity,NL31,demand_electricity,2015-03-15 00:00:00,-2172.8563
electricity,NL31,demand_electricity,2015-03-15 03:00:00,-2143.3812
electricity,NL31,demand_electricity,2015-03-15 06:00:00,-2538.4036
electricity,NL31,demand_electricity,2015-03-15 09:00:00,-2998.5324
electricity,NL31,demand_electricity,2015-03-15 12:00:00,-2959.823
electricity,NL31,demand_electricity,2015-03-15 15:00:00,-3166.9882
electricity,NL31,demand_electricity,2015-03-15 18:00:00,-3282.4635
electricity,NL31,demand_electricity,2015-03-15 21:00:00,-2585.3213
electricity,NL31,demand_electricity,2015-03-16 00:00:00,-2191.7913
electricity,NL31,demand_electricity,2015-03-16 03:00:00,-2476.3753
electricity,NL31,demand_electricity,2015-03-16 06:00:00,-3626.9305
electricity,NL31,demand_electricity,2015-03-16 09:00:00,-3720.1128
electricity,NL31,demand_electricity,2015-03-16 12:00:00,-3649.4099
electricity,NL31,demand_electricity,2015-03-16 15:00:00,-3719.5532
electricity,NL31,demand_electricity,2015-03-16 18:00:00,-3712.371
electricity,NL31,demand_electricity,2015-03-16 21:00:00,-2843.5083
electricity,NL31,demand_electricity,2015-03-17 00:00:00,-2386.271
electricity,NL31,demand_electricity,2015-03-17 03:00:00,-2618.1543
electricity,NL31,demand_electricity,2015-03-17 06:00:00,-3692.41
electricity,NL31,demand_electricity,2015-03-17 09:00:00,-3748.5619
electricity,NL31,demand_electricity,2015-03-17 12:00:00,-3652.2082
electricity,NL31,demand_electricity,2015-03-17 15:00:00,-3712.9306
electricity,NL31,demand_electricity,2015-03-17 18:00:00,-3757.4231
electricity,NL31,demand_electricity,2015-03-17 21:00:00,-2894.4368
electricity,NL31,demand_electricity,2015-03-18 00:00:00,-2399.7027
electricity,NL31,demand_electricity,2015-03-18 03:00:00,-2603.1369
electricity,NL31,demand_electricity,2015-03-18 06:00:00,-3730.9328
electricity,NL31,demand_electricity,2015-03-18 09:00:00,-3908.2498
electricity,NL31,demand_electricity,2015-03-18 12:00:00,-3863.1044
electricity,NL31,demand_electricity,2015-03-18 15:00:00,-3910.1153
electricity,NL31,demand_electricity,2015-03-18 18:00:00,-3788.857
electricity,NL31,demand_electricity,2015-03-18 21:00:00,-2921.3002
electricity,NL31,demand_electricity,2015-03-19 00:00:00,-2396.5313
electricity,NL31,demand_electricity,2015-03-19 03:00:00,-2601.9243
electricity,NL31,demand_electricity,2015-03-19 06:00:00,-3792.0284
electricity,NL31,demand_electricity,2015-03-19 09:00:00,-3980.9116
electricity,NL31,demand_electricity,2015-03-19 12:00:00,-3827.4731
electricity,NL31,demand_electricity,2015-03-19 15:00:00,-3810.3104
electricity,NL31,demand_electricity,2015-03-19 18:00:00,-3802.0089
electricity,NL31,demand_electricity,2015-03-19 21:00:00,-2944.9922
electricity,NL31,demand_electricity,2015-03-20 00:00:00,-2425.5401
electricity,NL31,demand_electricity,2015-03-20 03:00:00,-2609.6662
electricity,NL31,demand_electricity,2015-03-20 06:00:00,-3791.1889
electricity,NL31,demand_electricity,2015-03-20 09:00:00,-4107.1135
electricity,NL31,demand_electricity,2015-03-20 12:00:00,-3850.4189
electricity,NL31,demand_electricity,2015-03-20 15:00:00,-3786.5251
electricity,NL31,demand_electricity,2015-03-20 18:00:00,-3680.2841
electricity,NL31,demand_electricity,2015-03-20 21:00:00,-2889.773
electricity,NL31,demand_electricity,2015-03-21 00:00:00,-2360.8068
electricity,NL31,demand_electricity,2015-03-21 03:00:00,-2331.2384
electricity,NL31,demand_electricity,2015-03-21 06:00:00,-2946.6711
electricity,NL31,demand_electricity,2015-03-21 09:00:00,-3350.9278
electricity,NL31,demand_electricity,2015-03-21 12:00:00,-3137.0467
electricity,NL31,demand_electricity,2015-03-21 15:00:00,-3312.8713
electricity,NL31,demand_electricity,2015-03-21 18:00:00,-3334.5113
electricity,NL31,demand_electricity,2015-03-21 21:00:00,-2706.5796
electricity,NL31,demand_electricity,2015-03-22 00:00:00,-2235.0712
electricity,NL31,demand_electricity,2015-03-22 03:00:00,-2178.6394
electricity,NL31,demand_electricity,2015-03-22 06:00:00,-2561.1629
electricity,NL31,demand_electricity,2015-03-22 09:00:00,-2882.684
electricity,NL31,demand_electricity,2015-03-22 12:00:00,-2692.2152
electricity,NL31,demand_electricity,2015-03-22 15:00:00,-2935.4781
electricity,NL31,demand_electricity,2015-03-22 18:00:00,-3317.5351
electricity,NL31,demand_electricity,2015-03-22 21:00:00,-2660.688
electricity,NL31,demand_electricity,2015-03-23 00:00:00,-2234.5115
electricity,NL31,demand_electricity,2015-03-23 03:00:00,-2497.5489
electricity,NL31,demand_electricity,2015-03-23 06:00:00,-3623.1062
electricity,NL31,demand_electricity,2015-03-23 09:00:00,-3790.1629
electricity,NL31,demand_electricity,2015-03-23 12:00:00,-3680.1909
electricity,NL31,demand_electricity,2015-03-23 15:00:00,-3695.3948
electricity,NL31,demand_electricity,2015-03-23 18:00:00,-3718.5272
electricity,NL31,demand_electricity,2015-03-23 21:00:00,-2842.5755
electricity,NL31,demand_electricity,2015-03-24 00:00:00,-2346.0692
electricity,NL31,demand_electricity,2015-03-24 03:00:00,-2551.9286
electricity,NL31,demand_electricity,2015-03-24 06:00:00,-3648.1973
electricity,NL31,demand_electricity,2015-03-24 09:00:00,-3760.8743
electricity,NL31,demand_electricity,2015-03-24 12:00:00,-3759.755
electricity,NL31,demand_electricity,2015-03-24 15:00:00,-3803.2215
electricity,NL31,demand_electricity,2015-03-24 18:00:00,-3723.2842
electricity,NL31,demand_electricity,2015-03-24 21:00:00,-2845.9334
electricity,NL31,demand_electricity,2015-03-25 00:00:00,-2351.0128
electricity,NL31,demand_electricity,2015-03-25 03:00:00,-2560.2301
electricity,NL31,demand_electricity,2015-03-25 06:00:00,-3779.9025
electricity,NL31,demand_electricity,2015-03-25 09:00:00,-4062.2479
electricity,NL31,demand_electricity,2015-03-25 12:00:00,-4007.122
electricity,NL31,demand_electricity,2015-03-25 15:00:00,-3932.5015
electricity,NL31,demand_electricity,2015-03-25 18:00:00,-3750.9871
electricity,NL31,demand_electricity,2015-03-25 21:00:00,-2872.2372
electricity,NL31,demand_electricity,2015-03-26 00:00:00,-2363.6983
electricity,NL31,demand_electricity,2015-03-26 03:00:00,-2556.7789
electricity,NL31,demand_electricity,2015-03-26 06:00:00,-3652.488
electricity,NL31,demand_electricity,2015-03-26 09:00:00,-3922.2412
electricity,NL31,demand_electricity,2015-03-26 12:00:00,-3997.5146
electricity,NL31,demand_electricity,2015-03-26 15:00:00,-4023.1654
electricity,NL31,demand_electricity,2015-03-26 18:00:00,-3813.7616
electricity,NL31,demand_electricity,2015-03-26 21:00:00,-2886.6016
electricity,NL31,demand_electricity,2015-03-27 00:00:00,-2356.8892
electricity,NL31,demand_electricity,2015-03-27 03:00:00,-2536.0717
electricity,NL31,demand_electricity,2015-03-27 06:00:00,-3600.72
electricity,NL31,demand_electricity,2015-03-27 09:00:00,-3683.0824
electricity,NL31,demand_electricity,2015-03-27 12:00:00,-3760.8743
electricity,NL31,demand_electricity,2015-03-27 15:00:00,-3679.1648
electricity,NL31,demand_electricity,2015-03-27 18:00:00,-3603.2385
electricity,NL31,demand_electricity,2015-03-27 21:00:00,-2863.5625
electricity,NL31,demand_electricity,2015-03-28 00:00:00,-2367.2428
electricity,NL31,demand_electricity,2015-03-28 03:00:00,-2346.1625
electricity,NL31,demand_electricity,2015-03-28 06:00:00,-2912.7188
electricity,NL31,demand_electricity,2015-03-28 09:00:00,-3365.2923
electricity,NL31,demand_electricity,2015-03-28 12:00:00,-3320.4267
electricity,NL31,demand_electricity,2015-03-28 15:00:00,-3368.0905
electricity,NL31,demand_electricity,2015-03-28 18:00:00,-3324.9972
electricity,NL31,demand_electricity,2015-03-28 21:00:00,-2669.0828
electricity,NL31,demand_electricity,2015-03-29 00:00:00,-2155.0407
electricity,NL31,demand_electricity,2015-03-29 03:00:00,-2155.6003
electricity,NL31,demand_electricity,2015-03-29 06:00:00,-2606.4948
electricity,NL31,demand_electricity,2015-03-29 09:00:00,-3064.9447
electricity,NL31,demand_electricity,2015-03-29 12:00:00,-3075.1117
electricity,NL31,demand_electricity,2015-03-29 15:00:00,-3239.1836
electricity,NL31,demand_electricity,2015-03-29 18:00:00,-3150.2919
electricity,NL31,demand_electricity,2015-03-29 21:00:00,-2445.0347
electricity,NL31,demand_electricity,2015-03-30 00:00:00,-2206.0625
electricity,NL31,demand_electricity,2015-03-30 03:00:00,-2847.3326
electricity,NL31,demand_electricity,2015-03-30 06:00:00,-3840.7183
electricity,NL31,demand_electricity,2015-03-30 09:00:00,-3867.022
electricity,NL31,demand_electricity,2015-03-30 12:00:00,-3695.3015
electricity,NL31,demand_electricity,2015-03-30 15:00:00,-3569.4727
electricity,NL31,demand_electricity,2015-03-30 18:00:00,-3454.4638
electricity,NL31,demand_electricity,2015-03-30 21:00:00,-2667.7769
electricity,NL31,demand_electricity,2015-03-31 00:00:00,-2390.655
electricity,NL31,demand_electricity,2015-03-31 03:00:00,-2988.6452
electricity,NL31,demand_electricity,2015-03-31 06:00:00,-3961.0439
electricity,NL31,demand_electricity,2015-03-31 09:00:00,-3939.4972
electricity,NL31,demand_electricity,2015-03-31 12:00:00,-3745.5771
electricity,NL31,demand_electricity,2015-03-31 15:00:00,-3693.9957
electricity,NL31,demand_electricity,2015-03-31 18:00:00,-3511.735
electricity,NL31,demand_electricity,2015-03-31 21:00:00,-2653.8789
electricity,NL31,hvac_transmission:NL32,2015-03-01 00:00:00,-35.6601
electricity,NL31,hvac_transmission:NL32,2015-03-01 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-01 06:00:00,-35.6601
electricity,NL31,hvac_transmission:NL32,2015-03-01 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-01 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-01 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-01 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-01 21:00:00,-23.962889
electricity,NL31,hvac_transmission:NL32,2015-03-02 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-02 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-02 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-02 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-02 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-02 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-02 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-02 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-03 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-03 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-03 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-03 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-03 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-03 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-03 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-03 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-04 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-04 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-04 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-04 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-04 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-04 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-04 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-04 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-05 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-05 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-05 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-05 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-05 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-05 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-05 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-05 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-06 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-06 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-06 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-06 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-06 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-06 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-06 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-06 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-07 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-07 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-07 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-07 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-07 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-07 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-07 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-07 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-08 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-08 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-08 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-08 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-08 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-08 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-08 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-08 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-09 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-09 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-09 06:00:00,-3.6792107
electricity,NL31,hvac_transmission:NL32,2015-03-09 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-09 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-09 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-09 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-09 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-10 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-10 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-10 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-10 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-10 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-10 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-10 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-10 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-11 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-11 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-11 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-11 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-11 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-11 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-11 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-11 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-12 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-12 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-12 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-12 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-12 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-12 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-12 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-12 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-13 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-13 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-13 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-13 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-13 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-13 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-13 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-13 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-14 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-14 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-14 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-14 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-14 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-14 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-14 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-14 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-15 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-15 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-15 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-15 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-15 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-15 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-15 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-15 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-16 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-16 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-16 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-16 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-16 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-16 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-16 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-16 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-17 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-17 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-17 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-17 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-17 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-17 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-17 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-17 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-18 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-18 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-18 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-18 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-18 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-18 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-18 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-18 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-19 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-19 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-19 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-19 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-19 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-19 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-19 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-19 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-20 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-20 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-20 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-20 09:00:00,-35.6601
electricity,NL31,hvac_transmission:NL32,2015-03-20 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-20 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-20 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-20 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-21 00:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-21 03:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-21 06:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-21 09:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-21 12:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-21 15:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-21 18:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-21 21:00:00,0.0
electricity,NL31,hvac_transmission:NL32,2015-03-22 00:00:00,0.0
