locs,techs,timesteps,required_resource
NL31,demand_electricity,2015-03-04 09:00:00,-4080.1568621674787
NL31,demand_electricity,2015-03-04 12:00:00,-4033.7988629333786
NL31,demand_electricity,2015-03-04 15:00:00,-4065.8856873529567
NL31,demand_electricity,2015-03-04 18:00:00,-3889.3148773928933
NL31,demand_electricity,2015-03-04 21:00:00,-2979.3176127492725
NL31,demand_electricity,2015-03-05 00:00:00,-2465.0889411645776
NL31,demand_electricity,2015-03-05 03:00:00,-2685.8724103539435
NL31,demand_electricity,2015-03-05 06:00:00,-3836.4275824920196
NL31,demand_electricity,2015-03-05 09:00:00,-3956.2867958035254
NL31,demand_electricity,2015-03-05 12:00:00,-3858.067533844758
NL31,demand_electricity,2015-03-05 15:00:00,-3955.447314932083
NL31,demand_electricity,2015-03-05 18:00:00,-3896.7769295834933
NL31,demand_electricity,2015-03-05 21:00:00,-2947.6038909392246
NL31,demand_electricity,2015-03-06 00:00:00,-2390.0953166490517
NL31,demand_electricity,2015-03-06 03:00:00,-2584.1086736046414
NL31,demand_electricity,2015-03-06 06:00:00,-3824.581574639442
NL31,demand_electricity,2015-03-06 09:00:00,-4049.469172533638
NL31,demand_electricity,2015-03-06 12:00:00,-3905.8246678645955
NL31,demand_electricity,2015-03-06 15:00:00,-3839.5056790206413
NL31,demand_electricity,2015-03-06 18:00:00,-3682.4294804085202
NL31,demand_electricity,2015-03-06 21:00:00,-2887.0679925429854
NL31,demand_electricity,2015-03-07 00:00:00,-2403.0606323302186
NL31,demand_electricity,2015-03-07 03:00:00,-2393.359964482439
NL31,demand_electricity,2015-03-07 06:00:00,-3020.3588997975703
NL31,demand_electricity,2015-03-07 09:00:00,-3285.5415795210033
NL31,demand_electricity,2015-03-07 12:00:00,-3029.126811121525
NL31,demand_electricity,2015-03-07 15:00:00,-3211.107608919773
NL31,demand_electricity,2015-03-07 18:00:00,-3337.4028422456704
NL31,demand_electricity,2015-03-07 21:00:00,-2719.8247478211715
NL31,demand_electricity,2015-03-08 00:00:00,-2251.5809728610466
NL31,demand_electricity,2015-03-08 03:00:00,-2217.6286353938185
NL31,demand_electricity,2015-03-08 06:00:00,-2516.8569282368626
NL31,demand_electricity,2015-03-08 09:00:00,-2714.414759982987
NL31,demand_electricity,2015-03-08 12:00:00,-2604.6293171287903
NL31,demand_electricity,2015-03-08 15:00:00,-2965.512816196663
NL31,demand_electricity,2015-03-08 18:00:00,-3262.689044687292
NL31,demand_electricity,2015-03-08 21:00:00,-2610.9720614907997
NL31,demand_electricity,2015-03-09 00:00:00,-2240.4811702275297
NL31,demand_electricity,2015-03-09 03:00:00,-2515.1779664939777
NL31,demand_electricity,2015-03-09 06:00:00,-3711.4382082994757
NL31,demand_electricity,2015-03-09 09:00:00,-3939.683729679441
NL31,demand_electricity,2015-03-09 12:00:00,-3831.017594653834
NL31,demand_electricity,2015-03-09 15:00:00,-3851.6315138303653
NL31,demand_electricity,2015-03-09 18:00:00,-3776.544613662457
NL31,demand_electricity,2015-03-09 21:00:00,-2854.514789861494
NL31,demand_electricity,2015-03-10 00:00:00,-2324.8023599813055
NL31,demand_electricity,2015-03-10 03:00:00,-2532.340686532357
NL31,demand_electricity,2015-03-10 06:00:00,-3652.674547298504
NL31,demand_electricity,2015-03-10 09:00:00,-3706.8677013327333
NL31,demand_electricity,2015-03-10 12:00:00,-3631.9673524695895
NL31,demand_electricity,2015-03-10 15:00:00,-3726.828690942587
NL31,demand_electricity,2015-03-10 18:00:00,-3740.7267631475797
NL31,demand_electricity,2015-03-10 21:00:00,-2863.282701185449
NL31,demand_electricity,2015-03-11 00:00:00,-2384.5920531584843
NL31,demand_electricity,2015-03-11 03:00:00,-2590.7312449237984
NL31,demand_electricity,2015-03-11 06:00:00,-3724.5900752854077
NL31,demand_electricity,2015-03-11 09:00:00,-3826.4470876870923
NL31,demand_electricity,2015-03-11 12:00:00,-3643.346982060254
NL31,demand_electricity,2015-03-11 15:00:00,-3743.7115840238193
NL31,demand_electricity,2015-03-11 18:00:00,-3748.5619179477085
NL31,demand_electricity,2015-03-11 21:00:00,-2890.3326403763726
NL31,demand_electricity,2015-03-12 00:00:00,-2389.535662734757
NL31,demand_electricity,2015-03-12 03:00:00,-2607.1477597431176
NL31,demand_electricity,2015-03-12 06:00:00,-3680.657243013252
NL31,demand_electricity,2015-03-12 09:00:00,-3720.8590491901077
NL31,demand_electricity,2015-03-12 12:00:00,-3609.6744715501736
NL31,demand_electricity,2015-03-12 15:00:00,-3727.108517899735
NL31,demand_electricity,2015-03-12 18:00:00,-3776.26478670531
NL31,demand_electricity,2015-03-12 21:00:00,-2885.4823064524826
NL31,demand_electricity,2015-03-13 00:00:00,-2423.67455150675
NL31,demand_electricity,2015-03-13 03:00:00,-2631.2128780578014
NL31,demand_electricity,2015-03-13 06:00:00,-3694.088936956332
NL31,demand_electricity,2015-03-13 09:00:00,-3790.9090641293615
NL31,demand_electricity,2015-03-13 12:00:00,-3694.368763913479
NL31,demand_electricity,2015-03-13 15:00:00,-3714.5163048280983
NL31,demand_electricity,2015-03-13 18:00:00,-3677.112768222718
NL31,demand_electricity,2015-03-13 21:00:00,-2880.818523833358
NL31,demand_electricity,2015-03-14 00:00:00,-2378.995514015535
NL31,demand_electricity,2015-03-14 03:00:00,-2383.8458479394244
NL31,demand_electricity,2015-03-14 06:00:00,-3006.0877249830487
NL31,demand_electricity,2015-03-14 09:00:00,-3422.6567885232716
NL31,demand_electricity,2015-03-14 12:00:00,-3311.4722108833375
NL31,demand_electricity,2015-03-14 15:00:00,-3427.8802250566905
NL31,demand_electricity,2015-03-14 18:00:00,-3350.0883309696906
NL31,demand_electricity,2015-03-14 21:00:00,-2682.7943138253213
NL31,demand_electricity,2015-03-15 00:00:00,-2172.8563222502207
NL31,demand_electricity,2015-03-15 03:00:00,-2143.3812160973525
NL31,demand_electricity,2015-03-15 06:00:00,-2538.403603937219
NL31,demand_electricity,2015-03-15 09:00:00,-2998.532397140066
NL31,demand_electricity,2015-03-15 12:00:00,-2959.8230014013316
NL31,demand_electricity,2015-03-15 15:00:00,-3166.9882253428527
NL31,demand_electricity,2015-03-15 18:00:00,-3282.4634829923807
NL31,demand_electricity,2015-03-15 21:00:00,-2585.321257085614
NL31,demand_electricity,2015-03-16 00:00:00,-2191.7912796838673
NL31,demand_electricity,2015-03-16 03:00:00,-2476.3752951028596
NL31,demand_electricity,2015-03-16 06:00:00,-3626.9304672409353
NL31,demand_electricity,2015-03-16 09:00:00,-3720.1128439710474
NL31,demand_electricity,2015-03-16 12:00:00,-3649.409899465116
NL31,demand_electricity,2015-03-16 15:00:00,-3719.5531900567526
NL31,demand_electricity,2015-03-16 18:00:00,-3712.3709648233007
NL31,demand_electricity,2015-03-16 21:00:00,-2843.5082628803602
NL31,demand_electricity,2015-03-17 00:00:00,-2386.271014901369
NL31,demand_electricity,2015-03-17 03:00:00,-2618.154286724252
NL31,demand_electricity,2015-03-17 06:00:00,-3692.409975213447
NL31,demand_electricity,2015-03-17 09:00:00,-3748.5619179477085
NL31,demand_electricity,2015-03-17 12:00:00,-3652.2081690365912
NL31,demand_electricity,2015-03-17 15:00:00,-3712.930618737596
NL31,demand_electricity,2015-03-17 18:00:00,-3757.423104924046
NL31,demand_electricity,2015-03-17 21:00:00,-2894.4367690812023
NL31,demand_electricity,2015-03-18 00:00:00,-2399.702708844449
NL31,demand_electricity,2015-03-18 03:00:00,-2603.1369066906705
NL31,demand_electricity,2015-03-18 06:00:00,-3730.932819647417
NL31,demand_electricity,2015-03-18 09:00:00,-3908.24983482654
NL31,demand_electricity,2015-03-18 12:00:00,-3863.1044190734124
NL31,demand_electricity,2015-03-18 15:00:00,-3910.11534787419
NL31,demand_electricity,2015-03-18 18:00:00,-3788.856999776947
NL31,demand_electricity,2015-03-18 21:00:00,-2921.3001569673606
NL31,demand_electricity,2015-03-19 00:00:00,-2396.5313366634437
NL31,demand_electricity,2015-03-19 03:00:00,-2601.924323209698
NL31,demand_electricity,2015-03-19 06:00:00,-3792.0283719579515
NL31,demand_electricity,2015-03-19 09:00:00,-3980.911568032504
NL31,demand_electricity,2015-03-19 12:00:00,-3827.4731198633
NL31,demand_electricity,2015-03-19 15:00:00,-3810.3103998249208
NL31,demand_electricity,2015-03-19 18:00:00,-3802.0088667628784
NL31,demand_electricity,2015-03-19 21:00:00,-2944.9921726725142
NL31,demand_electricity,2015-03-20 00:00:00,-2425.5400645544
NL31,demand_electricity,2015-03-20 03:00:00,-2609.666202357445
NL31,demand_electricity,2015-03-20 06:00:00,-3791.188891086509
NL31,demand_electricity,2015-03-20 09:00:00,-4107.11352570602
NL31,demand_electricity,2015-03-20 12:00:00,-3850.418930349393
NL31,demand_electricity,2015-03-20 15:00:00,-3786.5251084673846
NL31,demand_electricity,2015-03-20 18:00:00,-3680.2841404037226
NL31,demand_electricity,2015-03-20 21:00:00,-2889.7729864620774
NL31,demand_electricity,2015-03-21 00:00:00,-2360.8067618009486
NL31,demand_electricity,2015-03-21 03:00:00,-2331.2383799956974
NL31,demand_electricity,2015-03-21 06:00:00,-2946.671134415399
NL31,demand_electricity,2015-03-21 09:00:00,-3350.927811841133
NL31,demand_electricity,2015-03-21 12:00:00,-3137.0467409280714
NL31,demand_electricity,2015-03-21 15:00:00,-3312.871345669075
NL31,demand_electricity,2015-03-21 18:00:00,-3334.5112970218133
NL31,demand_electricity,2015-03-21 21:00:00,-2706.5796051828574
NL31,demand_electricity,2015-03-22 00:00:00,-2235.0711823893453
NL31,demand_electricity,2015-03-22 03:00:00,-2178.6394126979358
NL31,demand_electricity,2015-03-22 06:00:00,-2561.1628631185476
NL31,demand_electricity,2015-03-22 09:00:00,-2882.684036881008
NL31,demand_electricity,2015-03-22 12:00:00,-2692.215154715953
NL31,demand_electricity,2015-03-22 15:00:00,-2935.4780561295
NL31,demand_electricity,2015-03-22 18:00:00,-3317.5351282881998
NL31,demand_electricity,2015-03-22 21:00:00,-2660.68798421067
NL31,demand_electricity,2015-03-23 00:00:00,-2234.51152847505
NL31,demand_electricity,2015-03-23 03:00:00,-2497.548868193686
NL31,demand_electricity,2015-03-23 06:00:00,-3623.1061654932532
NL31,demand_electricity,2015-03-23 09:00:00,-3790.162858910302
NL31,demand_electricity,2015-03-23 12:00:00,-3680.19086475134
NL31,demand_electricity,2015-03-23 15:00:00,-3695.3947960896867
NL31,demand_electricity,2015-03-23 18:00:00,-3718.527157880546
NL31,demand_electricity,2015-03-23 21:00:00,-2842.575506356535
NL31,demand_electricity,2015-03-24 00:00:00,-2346.0692087245143
NL31,demand_electricity,2015-03-24 03:00:00,-2551.9285735326803
NL31,demand_electricity,2015-03-24 06:00:00,-3648.197315984144
NL31,demand_electricity,2015-03-24 09:00:00,-3760.8743040621976
NL31,demand_electricity,2015-03-24 12:00:00,-3759.754996233608
NL31,demand_electricity,2015-03-24 15:00:00,-3803.2214502438515
NL31,demand_electricity,2015-03-24 18:00:00,-3723.284216152053
NL31,demand_electricity,2015-03-24 21:00:00,-2845.9334298423046
NL31,demand_electricity,2015-03-25 00:00:00,-2351.0128183007864
NL31,demand_electricity,2015-03-25 03:00:00,-2560.2301065947227
NL31,demand_electricity,2015-03-25 06:00:00,-3779.902537148227
NL31,demand_electricity,2015-03-25 09:00:00,-4062.2479369100392
NL31,demand_electricity,2015-03-25 12:00:00,-4007.122026351985
NL31,demand_electricity,2015-03-25 15:00:00,-3932.5015044459888
NL31,demand_electricity,2015-03-25 18:00:00,-3750.987084909654
NL31,demand_electricity,2015-03-25 21:00:00,-2872.237163814168
NL31,demand_electricity,2015-03-26 00:00:00,-2363.698307024806
NL31,demand_electricity,2015-03-26 03:00:00,-2556.7789074565703
NL31,demand_electricity,2015-03-26 06:00:00,-3652.487995993739
NL31,demand_electricity,2015-03-26 09:00:00,-3922.2411826839143
NL31,demand_electricity,2015-03-26 12:00:00,-3997.514634156588
NL31,demand_electricity,2015-03-26 15:00:00,-4023.165438561774
NL31,demand_electricity,2015-03-26 18:00:00,-3813.7615989630726
NL31,demand_electricity,2015-03-26 21:00:00,-2886.6016142810727
NL31,demand_electricity,2015-03-27 00:00:00,-2356.8891844008836
NL31,demand_electricity,2015-03-27 03:00:00,-2536.0717126276563
NL31,demand_electricity,2015-03-27 06:00:00,-3600.720008921455
NL31,demand_electricity,2015-03-27 09:00:00,-3683.082409975197
NL31,demand_electricity,2015-03-27 12:00:00,-3760.874304062198
NL31,demand_electricity,2015-03-27 15:00:00,-3679.164832575132
NL31,demand_electricity,2015-03-27 18:00:00,-3603.2384515357817
NL31,demand_electricity,2015-03-27 21:00:00,-2863.5625281425964
NL31,demand_electricity,2015-03-28 00:00:00,-2367.2427818153405
NL31,demand_electricity,2015-03-28 03:00:00,-2346.162484376897
NL31,demand_electricity,2015-03-28 06:00:00,-2912.718796948171
NL31,demand_electricity,2015-03-28 09:00:00,-3365.2922623080367
NL31,demand_electricity,2015-03-28 12:00:00,-3320.426673512057
NL31,demand_electricity,2015-03-28 15:00:00,-3368.090531879512
NL31,demand_electricity,2015-03-28 18:00:00,-3324.9971804787992
NL31,demand_electricity,2015-03-28 21:00:00,-2669.0827929250945
NL31,demand_electricity,2015-03-29 00:00:00,-2155.0406726451642
NL31,demand_electricity,2015-03-29 03:00:00,-2155.6003265594595
NL31,demand_electricity,2015-03-29 06:00:00,-2606.4948301764402
NL31,demand_electricity,2015-03-29 09:00:00,-3064.944661636403
NL31,demand_electricity,2015-03-29 12:00:00,-3075.111707746095
NL31,demand_electricity,2015-03-29 15:00:00,-3239.1835802869036
NL31,demand_electricity,2015-03-29 18:00:00,-3150.291883566386
NL31,demand_electricity,2015-03-29 21:00:00,-2445.0346759023414
NL31,demand_electricity,2015-03-30 00:00:00,-2206.062454498389
NL31,demand_electricity,2015-03-30 03:00:00,-2847.3325646280423
NL31,demand_electricity,2015-03-30 06:00:00,-3840.718262501614
NL31,demand_electricity,2015-03-30 09:00:00,-3867.021996473477
NL31,demand_electricity,2015-03-30 12:00:00,-3695.301520437304
NL31,demand_electricity,2015-03-30 15:00:00,-3569.4726653733183
NL31,demand_electricity,2015-03-30 18:00:00,-3454.463785985702
NL31,demand_electricity,2015-03-30 21:00:00,-2667.7769337917393
NL31,demand_electricity,2015-03-31 00:00:00,-2390.654970563347
NL31,demand_electricity,2015-03-31 03:00:00,-2988.645177987522
NL31,demand_electricity,2015-03-31 06:00:00,-3961.043854075033
NL31,demand_electricity,2015-03-31 09:00:00,-3939.497178374676
NL31,demand_electricity,2015-03-31 12:00:00,-3745.5770970714693
NL31,demand_electricity,2015-03-31 15:00:00,-3693.9956613039494
NL31,demand_electricity,2015-03-31 18:00:00,-3511.7350365485536
NL31,demand_electricity,2015-03-31 21:00:00,-2653.8788615867475
NL32,curtailment,2015-03-01 00:00:00,-300000.0
NL32,curtailment,2015-03-01 03:00:00,-300000.0
NL32,curtailment,2015-03-01 06:00:00,-300000.0
NL32,curtailment,2015-03-01 09:00:00,-300000.0
NL32,curtailment,2015-03-01 12:00:00,-300000.0
NL32,curtailment,2015-03-01 15:00:00,-300000.0
NL32,curtailment,2015-03-01 18:00:00,-300000.0
NL32,curtailment,2015-03-01 21:00:00,-300000.0
NL32,curtailment,2015-03-02 00:00:00,-300000.0
NL32,curtailment,2015-03-02 03:00:00,-300000.0
NL32,curtailment,2015-03-02 06:00:00,-300000.0
NL32,curtailment,2015-03-02 09:00:00,-300000.0
NL32,curtailment,2015-03-02 12:00:00,-300000.0
NL32,curtailment,2015-03-02 15:00:00,-300000.0
NL32,curtailment,2015-03-02 18:00:00,-300000.0
NL32,curtailment,2015-03-02 21:00:00,-300000.0
NL32,curtailment,2015-03-03 00:00:00,-300000.0
NL32,curtailment,2015-03-03 03:00:00,-300000.0
NL32,curtailment,2015-03-03 06:00:00,-300000.0
NL32,curtailment,2015-03-03 09:00:00,-300000.0
NL32,curtailment,2015-03-03 12:00:00,-300000.0
NL32,curtailment,2015-03-03 15:00:00,-300000.0
NL32,curtailment,2015-03-03 18:00:00,-300000.0
NL32,curtailment,2015-03-03 21:00:00,-300000.0
NL32,curtailment,2015-03-04 00:00:00,-300000.0
NL32,curtailment,2015-03-04 03:00:00,-300000.0
NL32,curtailment,2015-03-04 06:00:00,-300000.0
NL32,curtailment,2015-03-04 09:00:00,-300000.0
NL32,curtailment,2015-03-04 12:00:00,-300000.0
NL32,curtailment,2015-03-04 15:00:00,-300000.0
NL32,curtailment,2015-03-04 18:00:00,-300000.0
NL32,curtailment,2015-03-04 21:00:00,-300000.0
NL32,curtailment,2015-03-05 00:00:00,-300000.0
NL32,curtailment,2015-03-05 03:00:00,-300000.0
NL32,curtailment,2015-03-05 06:00:00,-300000.0
NL32,curtailment,2015-03-05 09:00:00,-300000.0
NL32,curtailment,2015-03-05 12:00:00,-300000.0
NL32,curtailment,2015-03-05 15:00:00,-300000.0
NL32,curtailment,2015-03-05 18:00:00,-300000.0
NL32,curtailment,2015-03-05 21:00:00,-300000.0
NL32,curtailment,2015-03-06 00:00:00,-300000.0
NL32,curtailment,2015-03-06 03:00:00,-300000.0
NL32,curtailment,2015-03-06 06:00:00,-300000.0
NL32,curtailment,2015-03-06 09:00:00,-300000.0
NL32,curtailment,2015-03-06 12:00:00,-300000.0
NL32,curtailment,2015-03-06 15:00:00,-300000.0
NL32,curtailment,2015-03-06 18:00:00,-300000.0
NL32,curtailment,2015-03-06 21:00:00,-300000.0
NL32,curtailment,2015-03-07 00:00:00,-300000.0
NL32,curtailment,2015-03-07 03:00:00,-300000.0
NL32,curtailment,2015-03-07 06:00:00,-300000.0
NL32,curtailment,2015-03-07 09:00:00,-300000.0
NL32,curtailment,2015-03-07 12:00:00,-300000.0
NL32,curtailment,2015-03-07 15:00:00,-300000.0
NL32,curtailment,2015-03-07 18:00:00,-300000.0
NL32,curtailment,2015-03-07 21:00:00,-300000.0
NL32,curtailment,2015-03-08 00:00:00,-300000.0
NL32,curtailment,2015-03-08 03:00:00,-300000.0
NL32,curtailment,2015-03-08 06:00:00,-300000.0
NL32,curtailment,2015-03-08 09:00:00,-300000.0
NL32,curtailment,2015-03-08 12:00:00,-300000.0
NL32,curtailment,2015-03-08 15:00:00,-300000.0
NL32,curtailment,2015-03-08 18:00:00,-300000.0
NL32,curtailment,2015-03-08 21:00:00,-300000.0
NL32,curtailment,2015-03-09 00:00:00,-300000.0
NL32,curtailment,2015-03-09 03:00:00,-300000.0
NL32,curtailment,2015-03-09 06:00:00,-300000.0
NL32,curtailment,2015-03-09 09:00:00,-300000.0
NL32,curtailment,2015-03-09 12:00:00,-300000.0
NL32,curtailment,2015-03-09 15:00:00,-300000.0
NL32,curtailment,2015-03-09 18:00:00,-300000.0
NL32,curtailment,2015-03-09 21:00:00,-300000.0
NL32,curtailment,2015-03-10 00:00:00,-300000.0
NL32,curtailment,2015-03-10 03:00:00,-300000.0
NL32,curtailment,2015-03-10 06:00:00,-300000.0
NL32,curtailment,2015-03-10 09:00:00,-300000.0
NL32,curtailment,2015-03-10 12:00:00,-300000.0
NL32,curtailment,2015-03-10 15:00:00,-300000.0
NL32,curtailment,2015-03-10 18:00:00,-300000.0
NL32,curtailment,2015-03-10 21:00:00,-300000.0
NL32,curtailment,2015-03-11 00:00:00,-300000.0
NL32,curtailment,2015-03-11 03:00:00,-300000.0
NL32,curtailment,2015-03-11 06:00:00,-300000.0
NL32,curtailment,2015-03-11 09:00:00,-300000.0
NL32,curtailment,2015-03-11 12:00:00,-300000.0
NL32,curtailment,2015-03-11 15:00:00,-300000.0
NL32,curtailment,2015-03-11 18:00:00,-300000.0
NL32,curtailment,2015-03-11 21:00:00,-300000.0
NL32,curtailment,2015-03-12 00:00:00,-300000.0
NL32,curtailment,2015-03-12 03:00:00,-300000.0
NL32,curtailment,2015-03-12 06:00:00,-300000.0
NL32,curtailment,2015-03-12 09:00:00,-300000.0
NL32,curtailment,2015-03-12 12:00:00,-300000.0
NL32,curtailment,2015-03-12 15:00:00,-300000.0
NL32,curtailment,2015-03-12 18:00:00,-300000.0
NL32,curtailment,2015-03-12 21:00:00,-300000.0
NL32,curtailment,2015-03-13 00:00:00,-300000.0
NL32,curtailment,2015-03-13 03:00:00,-300000.0
NL32,curtailment,2015-03-13 06:00:00,-300000.0
NL32,curtailment,2015-03-13 09:00:00,-300000.0
NL32,curtailment,2015-03-13 12:00:00,-300000.0
NL32,curtailment,2015-03-13 15:00:00,-300000.0
NL32,curtailment,2015-03-13 18:00:00,-300000.0
NL32,curtailment,2015-03-13 21:00:00,-300000.0
NL32,curtailment,2015-03-14 00:00:00,-300000.0
NL32,curtailment,2015-03-14 03:00:00,-300000.0
NL32,curtailment,2015-03-14 06:00:00,-300000.0
NL32,curtailment,2015-03-14 09:00:00,-300000.0
NL32,curtailment,2015-03-14 12:00:00,-300000.0
NL32,curtailment,2015-03-14 15:00:00,-300000.0
NL32,curtailment,2015-03-14 18:00:00,-300000.0
NL32,curtailment,2015-03-14 21:00:00,-300000.0
NL32,curtailment,2015-03-15 00:00:00,-300000.0
NL32,curtailment,2015-03-15 03:00:00,-300000.0
NL32,curtailment,2015-03-15 06:00:00,-300000.0
NL32,curtailment,2015-03-15 09:00:00,-300000.0
NL32,curtailment,2015-03-15 12:00:00,-300000.0
NL32,curtailment,2015-03-15 15:00:00,-300000.0
NL32,curtailment,2015-03-15 18:00:00,-300000.0
NL32,curtailment,2015-03-15 21:00:00,-300000.0
NL32,curtailment,2015-03-16 00:00:00,-300000.0
NL32,curtailment,2015-03-16 03:00:00,-300000.0
NL32,curtailment,2015-03-16 06:00:00,-300000.0
NL32,curtailment,2015-03-16 09:00:00,-300000.0
NL32,curtailment,2015-03-16 12:00:00,-300000.0
NL32,curtailment,2015-03-16 15:00:00,-300000.0
NL32,curtailment,2015-03-16 18:00:00,-300000.0
NL32,curtailment,2015-03-16 21:00:00,-300000.0
NL32,curtailment,2015-03-17 00:00:00,-300000.0
NL32,curtailment,2015-03-17 03:00:00,-300000.0
NL32,curtailment,2015-03-17 06:00:00,-300000.0
NL32,curtailment,2015-03-17 09:00:00,-300000.0
NL32,curtailment,2015-03-17 12:00:00,-300000.0
NL32,curtailment,2015-03-17 15:00:00,-300000.0
NL32,curtailment,2015-03-17 18:00:00,-300000.0
NL32,curtailment,2015-03-17 21:00:00,-300000.0
NL32,curtailment,2015-03-18 00:00:00,-300000.0
NL32,curtailment,2015-03-18 03:00:00,-300000.0
NL32,curtailment,2015-03-18 06:00:00,-300000.0
NL32,curtailment,2015-03-18 09:00:00,-300000.0
NL32,curtailment,2015-03-18 12:00:00,-300000.0
NL32,curtailment,2015-03-18 15:00:00,-300000.0
NL32,curtailment,2015-03-18 18:00:00,-300000.0
NL32,curtailment,2015-03-18 21:00:00,-300000.0
NL32,curtailment,2015-03-19 00:00:00,-300000.0
NL32,curtailment,2015-03-19 03:00:00,-300000.0
NL32,curtailment,2015-03-19 06:00:00,-300000.0
NL32,curtailment,2015-03-19 09:00:00,-300000.0
NL32,curtailment,2015-03-19 12:00:00,-300000.0
NL32,curtailment,2015-03-19 15:00:00,-300000.0
NL32,curtailment,2015-03-19 18:00:00,-300000.0
NL32,curtailment,2015-03-19 21:00:00,-300000.0
NL32,curtailment,2015-03-20 00:00:00,-300000.0
NL32,curtailment,2015-03-20 03:00:00,-300000.0
NL32,curtailment,2015-03-20 06:00:00,-300000.0
NL32,curtailment,2015-03-20 09:00:00,-300000.0
NL32,curtailment,2015-03-20 12:00:00,-300000.0
NL32,curtailment,2015-03-20 15:00:00,-300000.0
NL32,curtailment,2015-03-20 18:00:00,-300000.0
NL32,curtailment,2015-03-20 21:00:00,-300000.0
NL32,curtailment,2015-03-21 00:00:00,-300000.0
NL32,curtailment,2015-03-21 03:00:00,-300000.0
NL32,curtailment,2015-03-21 06:00:00,-300000.0
NL32,curtailment,2015-03-21 09:00:00,-300000.0
NL32,curtailment,2015-03-21 12:00:00,-300000.0
NL32,curtailment,2015-03-21 15:00:00,-300000.0
NL32,curtailment,2015-03-21 18:00:00,-300000.0
NL32,curtailment,2015-03-21 21:00:00,-300000.0
NL32,curtailment,2015-03-22 00:00:00,-300000.0
NL32,curtailment,2015-03-22 03:00:00,-300000.0
NL32,curtailment,2015-03-22 06:00:00,-300000.0
NL32,curtailment,2015-03-22 09:00:00,-300000.0
NL32,curtailment,2015-03-22 12:00:00,-300000.0
NL32,curtailment,2015-03-22 15:00:00,-300000.0
NL32,curtailment,2015-03-22 18:00:00,-300000.0
NL32,curtailment,2015-03-22 21:00:00,-300000.0
NL32,curtailment,2015-03-23 00:00:00,-300000.0
NL32,curtailment,2015-03-23 03:00:00,-300000.0
NL32,curtailment,2015-03-23 06:00:00,-300000.0
NL32,curtailment,2015-03-23 09:00:00,-300000.0
NL32,curtailment,2015-03-23 12:00:00,-300000.0
NL32,curtailment,2015-03-23 15:00:00,-300000.0
NL32,curtailment,2015-03-23 18:00:00,-300000.0
NL32,curtailment,2015-03-23 21:00:00,-300000.0
NL32,curtailment,2015-03-24 00:00:00,-300000.0
NL32,curtailment,2015-03-24 03:00:00,-300000.0
NL32,curtailment,2015-03-24 06:00:00,-300000.0
NL32,curtailment,2015-03-24 09:00:00,-300000.0
NL32,curtailment,2015-03-24 12:00:00,-300000.0
NL32,curtailment,2015-03-24 15:00:00,-300000.0
NL32,curtailment,2015-03-24 18:00:00,-300000.0
NL32,curtailment,2015-03-24 21:00:00,-300000.0
NL32,curtailment,2015-03-25 00:00:00,-300000.0
NL32,curtailment,2015-03-25 03:00:00,-300000.0
NL32,curtailment,2015-03-25 06:00:00,-300000.0
NL32,curtailment,2015-03-25 09:00:00,-300000.0
NL32,curtailment,2015-03-25 12:00:00,-300000.0
NL32,curtailment,2015-03-25 15:00:00,-300000.0
NL32,curtailment,2015-03-25 18:00:00,-300000.0
NL32,curtailment,2015-03-25 21:00:00,-300000.0
NL32,curtailment,2015-03-26 00:00:00,-300000.0
NL32,curtailment,2015-03-26 03:00:00,-300000.0
NL32,curtailment,2015-03-26 06:00:00,-300000.0
NL32,curtailment,2015-03-26 09:00:00,-300000.0
NL32,curtailment,2015-03-26 12:00:00,-300000.0
NL32,curtailment,2015-03-26 15:00:00,-300000.0
NL32,curtailment,2015-03-26 18:00:00,-300000.0
NL32,curtailment,2015-03-26 21:00:00,-300000.0
NL32,curtailment,2015-03-27 00:00:00,-300000.0
NL32,curtailment,2015-03-27 03:00:00,-300000.0
NL32,curtailment,2015-03-27 06:00:00,-300000.0
NL32,curtailment,2015-03-27 09:00:00,-300000.0
NL32,curtailment,2015-03-27 12:00:00,-300000.0
NL32,curtailment,2015-03-27 15:00:00,-300000.0
NL32,curtailment,2015-03-27 18:00:00,-300000.0
NL32,curtailment,2015-03-27 21:00:00,-300000.0
NL32,curtailment,2015-03-28 00:00:00,-300000.0
NL32,curtailment,2015-03-28 03:00:00,-300000.0
NL32,curtailment,2015-03-28 06:00:00,-300000.0
NL32,curtailment,2015-03-28 09:00:00,-300000.0
NL32,curtailment,2015-03-28 12:00:00,-300000.0
NL32,curtailment,2015-03-28 15:00:00,-300000.0
NL32,curtailment,2015-03-28 18:00:00,-300000.0
NL32,curtailment,2015-03-28 21:00:00,-300000.0
NL32,curtailment,2015-03-29 00:00:00,-300000.0
NL32,curtailment,2015-03-29 03:00:00,-300000.0
NL32,curtailment,2015-03-29 06:00:00,-300000.0
NL32,curtailment,2015-03-29 09:00:00,-300000.0
NL32,curtailment,2015-03-29 12:00:00,-300000.0
NL32,curtailment,2015-03-29 15:00:00,-300000.0
NL32,curtailment,2015-03-29 18:00:00,-300000.0
NL32,curtailment,2015-03-29 21:00:00,-300000.0
NL32,curtailment,2015-03-30 00:00:00,-300000.0
NL32,curtailment,2015-03-30 03:00:00,-300000.0
