carriers,locs,timesteps,system_balance
electricity,NL21,2015-03-18 06:00:00,4.199999966658652e-05
electricity,NL21,2015-03-18 09:00:00,-3.999999989900971e-06
electricity,NL21,2015-03-18 12:00:00,0.0
electricity,NL21,2015-03-18 15:00:00,-7.000000005064066e-05
electricity,NL21,2015-03-18 18:00:00,-4.999999964638846e-05
electricity,NL21,2015-03-18 21:00:00,-2.999999992425728e-05
electricity,NL21,2015-03-19 00:00:00,-4.9999999873762135e-05
electricity,NL21,2015-03-19 03:00:00,0.0
electricity,NL21,2015-03-19 06:00:00,-7.0000005507608876e-06
electricity,NL21,2015-03-19 09:00:00,8.999999863590347e-06
electricity,NL21,2015-03-19 12:00:00,-4.399999988891068e-05
electricity,NL21,2015-03-19 15:00:00,-2.300000005561742e-05
electricity,NL21,2015-03-19 18:00:00,4.1000000237545464e-05
electricity,NL21,2015-03-19 21:00:00,1.9999999949504854e-05
electricity,NL21,2015-03-20 00:00:00,-9.10000001113076e-05
electricity,NL21,2015-03-20 03:00:00,4.0000000126383384e-05
electricity,NL21,2015-03-20 06:00:00,-6.099999973230297e-05
electricity,NL21,2015-03-20 09:00:00,-2.300000005561742e-05
electricity,NL21,2015-03-20 12:00:00,-3.000000106112566e-06
electricity,NL21,2015-03-20 15:00:00,-1.500000053056283e-05
electricity,NL21,2015-03-20 18:00:00,5.5300000440183794e-05
electricity,NL21,2015-03-20 21:00:00,8.000000002539309e-05
electricity,NL21,2015-03-21 00:00:00,-1.0000000202126103e-05
electricity,NL21,2015-03-21 03:00:00,0.0
electricity,NL21,2015-03-21 06:00:00,6.600000028811337e-05
electricity,NL21,2015-03-21 09:00:00,9.999999974752427e-06
electricity,NL21,2015-03-21 12:00:00,-5.000000010113581e-05
electricity,NL21,2015-03-21 15:00:00,5.999999984851456e-05
electricity,NL21,2015-03-21 18:00:00,4.9999999873762135e-05
electricity,NL21,2015-03-21 21:00:00,8.000000207175617e-06
electricity,NL21,2015-03-22 00:00:00,-1.3999999964653398e-05
electricity,NL21,2015-03-22 03:00:00,-1.1700000186465331e-05
electricity,NL21,2015-03-22 06:00:00,2.000000017687853e-05
electricity,NL21,2015-03-22 09:00:00,-4.799999987881165e-05
electricity,NL21,2015-03-22 12:00:00,2.599999993435631e-05
electricity,NL21,2015-03-22 15:00:00,3.200000014658144e-05
electricity,NL21,2015-03-22 18:00:00,6.000000007588824e-05
electricity,NL21,2015-03-22 21:00:00,-2.999999992425728e-05
electricity,NL21,2015-03-23 00:00:00,6.000000007588824e-05
electricity,NL21,2015-03-23 03:00:00,6.000000007588824e-05
electricity,NL21,2015-03-23 06:00:00,5.000000010113581e-05
electricity,NL21,2015-03-23 09:00:00,1.9999999949504854e-05
electricity,NL21,2015-03-23 12:00:00,-1.0000000202126103e-05
electricity,NL21,2015-03-23 15:00:00,5.000000010113581e-05
electricity,NL21,2015-03-23 18:00:00,6.799999937356915e-06
electricity,NL21,2015-03-23 21:00:00,1.1000000085914508e-05
electricity,NL21,2015-03-24 00:00:00,-4.899999998997373e-05
electricity,NL21,2015-03-24 03:00:00,6.275999999161286e-05
electricity,NL21,2015-03-24 06:00:00,7.599999980811845e-05
electricity,NL21,2015-03-24 09:00:00,7.299999970200588e-05
electricity,NL21,2015-03-24 12:00:00,6.369999993971476e-05
electricity,NL21,2015-03-24 15:00:00,6.450000091717811e-05
electricity,NL21,2015-03-24 18:00:00,5.884000029254821e-05
electricity,NL21,2015-03-24 21:00:00,-4.1999999893960194e-05
electricity,NL21,2015-03-25 00:00:00,-3.899999978784763e-05
electricity,NL21,2015-03-25 03:00:00,-1.9999999949504854e-05
electricity,NL21,2015-03-25 06:00:00,-9.999999747378752e-06
electricity,NL21,2015-03-25 09:00:00,4.999999873689376e-06
electricity,NL21,2015-03-25 12:00:00,6.199999916134402e-06
electricity,NL21,2015-03-25 15:00:00,1.0000003385357559e-06
electricity,NL21,2015-03-25 18:00:00,-3.999999989900971e-05
electricity,NL21,2015-03-25 21:00:00,9.999999974752427e-06
electricity,NL21,2015-03-26 00:00:00,7.000000005064066e-05
electricity,NL21,2015-03-26 03:00:00,-7.240000059027807e-06
electricity,NL21,2015-03-26 06:00:00,2.9999999696883606e-05
electricity,NL21,2015-03-26 09:00:00,-9.999999747378752e-06
electricity,NL21,2015-03-26 12:00:00,-5.000000010113581e-05
electricity,NL21,2015-03-26 15:00:00,-4.299999955037492e-05
electricity,NL21,2015-03-26 18:00:00,3.0000000151630957e-05
electricity,NL21,2015-03-26 21:00:00,-1.9999999949504854e-05
electricity,NL21,2015-03-27 00:00:00,7.999999979801942e-06
electricity,NL21,2015-03-27 03:00:00,2.075999987027899e-05
electricity,NL21,2015-03-27 06:00:00,1.9999999949504854e-05
electricity,NL21,2015-03-27 09:00:00,1.1899999286413276e-05
electricity,NL21,2015-03-27 12:00:00,-2.100000028804061e-05
electricity,NL21,2015-03-27 15:00:00,-9.000000000014552e-05
electricity,NL21,2015-03-27 18:00:00,-1.0000000202126103e-05
electricity,NL21,2015-03-27 21:00:00,-1.9999999949504854e-05
electricity,NL21,2015-03-28 00:00:00,-7.999999979801942e-05
electricity,NL21,2015-03-28 03:00:00,2.8300000167291728e-05
electricity,NL21,2015-03-28 06:00:00,9.999999974752427e-06
electricity,NL21,2015-03-28 09:00:00,-9.999999974752427e-06
electricity,NL21,2015-03-28 12:00:00,-9.999999974752427e-06
electricity,NL21,2015-03-28 15:00:00,-1.3999999964653398e-05
electricity,NL21,2015-03-28 18:00:00,8.800000023256871e-05
electricity,NL21,2015-03-28 21:00:00,-3.399999991415825e-05
electricity,NL21,2015-03-29 00:00:00,6.519999987553149e-05
electricity,NL21,2015-03-29 03:00:00,-6.669999985575714e-05
electricity,NL21,2015-03-29 06:00:00,7.190000019363652e-05
electricity,NL21,2015-03-29 09:00:00,-1.99999976757681e-06
electricity,NL21,2015-03-29 12:00:00,4.450000005817856e-05
electricity,NL21,2015-03-29 15:00:00,1.5899999958435274e-05
electricity,NL21,2015-03-29 18:00:00,-7.000000005064066e-05
electricity,NL21,2015-03-29 21:00:00,7.123999989744334e-05
electricity,NL21,2015-03-30 00:00:00,-5.000000002297611e-05
electricity,NL21,2015-03-30 03:00:00,1.2599999990925426e-05
electricity,NL21,2015-03-30 06:00:00,-4.399999943416333e-05
electricity,NL21,2015-03-30 09:00:00,9.920000024443709e-05
electricity,NL21,2015-03-30 12:00:00,-2.8000000305894446e-05
electricity,NL21,2015-03-30 15:00:00,-7.999999979801942e-06
electricity,NL21,2015-03-30 18:00:00,-8.949999983087764e-05
electricity,NL21,2015-03-30 21:00:00,-1.99999976757681e-06
electricity,NL21,2015-03-31 00:00:00,1.799999995455437e-05
electricity,NL21,2015-03-31 03:00:00,-5.523999993783946e-05
electricity,NL21,2015-03-31 06:00:00,-4.79999994240643e-05
electricity,NL21,2015-03-31 09:00:00,-4.733999989103843e-05
electricity,NL21,2015-03-31 12:00:00,-2.8000000384054147e-05
electricity,NL21,2015-03-31 15:00:00,8.899999973976946e-05
electricity,NL21,2015-03-31 18:00:00,4.399999988891068e-05
electricity,NL21,2015-03-31 21:00:00,6.199999984346505e-05
electricity,NL22,2015-03-01 00:00:00,-2.0000000404252205e-05
electricity,NL22,2015-03-01 03:00:00,-5.400000009103678e-05
electricity,NL22,2015-03-01 06:00:00,-3.500000002532033e-05
electricity,NL22,2015-03-01 09:00:00,-7.499999992433004e-05
electricity,NL22,2015-03-01 12:00:00,7.199999981821747e-05
electricity,NL22,2015-03-01 15:00:00,-3.0000000151630957e-05
electricity,NL22,2015-03-01 18:00:00,-3.0000000151630957e-05
electricity,NL22,2015-03-01 21:00:00,-9.399999999004649e-05
electricity,NL22,2015-03-02 00:00:00,-8.400000024266774e-05
electricity,NL22,2015-03-02 03:00:00,5.999999757477781e-06
electricity,NL22,2015-03-02 06:00:00,-2.9999999696883606e-05
electricity,NL22,2015-03-02 09:00:00,-1.4000000192027073e-05
electricity,NL22,2015-03-02 12:00:00,-5.000000055588316e-05
electricity,NL22,2015-03-02 15:00:00,-2.0000000404252205e-05
electricity,NL22,2015-03-02 18:00:00,0.0
electricity,NL22,2015-03-02 21:00:00,-3.999999989900971e-05
electricity,NL22,2015-03-03 00:00:00,-0.00010000000020227162
electricity,NL22,2015-03-03 03:00:00,9.999999974752427e-05
electricity,NL22,2015-03-03 06:00:00,4.000000080850441e-05
electricity,NL22,2015-03-03 09:00:00,0.0
electricity,NL22,2015-03-03 12:00:00,0.0
electricity,NL22,2015-03-03 15:00:00,3.80000001314329e-05
electricity,NL22,2015-03-03 18:00:00,0.0
electricity,NL22,2015-03-03 21:00:00,-0.00010000000020227162
electricity,NL22,2015-03-04 00:00:00,0.00010000000020227162
electricity,NL22,2015-03-04 03:00:00,0.0
electricity,NL22,2015-03-04 06:00:00,4.999999964638846e-05
electricity,NL22,2015-03-04 09:00:00,-2.0000000404252205e-05
electricity,NL22,2015-03-04 12:00:00,-7.000000005064066e-05
electricity,NL22,2015-03-04 15:00:00,7.000000005064066e-05
electricity,NL22,2015-03-04 18:00:00,0.0
electricity,NL22,2015-03-04 21:00:00,9.999999974752427e-05
electricity,NL22,2015-03-05 00:00:00,1.9999999949504854e-05
electricity,NL22,2015-03-05 03:00:00,-1.9999999949504854e-05
electricity,NL22,2015-03-05 06:00:00,5.599999985861359e-05
electricity,NL22,2015-03-05 09:00:00,-3.0000000151630957e-05
electricity,NL22,2015-03-05 12:00:00,-3.0000000151630957e-05
electricity,NL22,2015-03-05 15:00:00,-1.0000000656873453e-05
electricity,NL22,2015-03-05 18:00:00,2.0000000404252205e-05
electricity,NL22,2015-03-05 21:00:00,0.0
electricity,NL22,2015-03-06 00:00:00,1.9999999949504854e-05
electricity,NL22,2015-03-06 03:00:00,1.9999999949504854e-05
electricity,NL22,2015-03-06 06:00:00,9.999999747378752e-06
electricity,NL22,2015-03-06 09:00:00,-2.0000000404252205e-05
electricity,NL22,2015-03-06 12:00:00,-5.000000055588316e-05
electricity,NL22,2015-03-06 15:00:00,-6.000000030326191e-05
electricity,NL22,2015-03-06 18:00:00,-5.999999984851456e-05
electricity,NL22,2015-03-06 21:00:00,0.0
electricity,NL22,2015-03-07 00:00:00,0.0
electricity,NL22,2015-03-07 03:00:00,4.000000035375706e-05
electricity,NL22,2015-03-07 06:00:00,0.0
electricity,NL22,2015-03-07 09:00:00,-6.400000029316288e-05
electricity,NL22,2015-03-07 12:00:00,-3.999999989900971e-06
electricity,NL22,2015-03-07 15:00:00,9.999999747378752e-06
electricity,NL22,2015-03-07 18:00:00,0.0
electricity,NL22,2015-03-07 21:00:00,0.0
electricity,NL22,2015-03-08 00:00:00,0.0
electricity,NL22,2015-03-08 03:00:00,0.00010000000020227162
electricity,NL22,2015-03-08 06:00:00,9.999999747378752e-06
electricity,NL22,2015-03-08 09:00:00,-4.200000012133387e-05
electricity,NL22,2015-03-08 12:00:00,7.999999979801942e-05
electricity,NL22,2015-03-08 15:00:00,3.0000000151630957e-05
electricity,NL22,2015-03-08 18:00:00,5.999999939376721e-05
electricity,NL22,2015-03-08 21:00:00,-3.0000000151630957e-05
electricity,NL22,2015-03-09 00:00:00,-5.999999984851456e-05
electricity,NL22,2015-03-09 03:00:00,1.0000000202126103e-05
electricity,NL22,2015-03-09 06:00:00,5.8999999509978807e-05
electricity,NL22,2015-03-09 09:00:00,4.000000444648322e-06
electricity,NL22,2015-03-09 12:00:00,-2.0000000404252205e-05
electricity,NL22,2015-03-09 15:00:00,2.9999999242136255e-05
electricity,NL22,2015-03-09 18:00:00,3.999999989900971e-05
electricity,NL22,2015-03-09 21:00:00,0.0
electricity,NL22,2015-03-10 00:00:00,9.999999747378752e-06
electricity,NL22,2015-03-10 03:00:00,0.0
electricity,NL22,2015-03-10 06:00:00,1.9999999949504854e-05
electricity,NL22,2015-03-10 09:00:00,7.999999979801942e-05
electricity,NL22,2015-03-10 12:00:00,-1.9999999949504854e-05
electricity,NL22,2015-03-10 15:00:00,-5.999999984851456e-05
electricity,NL22,2015-03-10 18:00:00,4.000000035375706e-05
electricity,NL22,2015-03-10 21:00:00,4.000000035375706e-05
electricity,NL22,2015-03-11 00:00:00,1.7999999727180693e-05
electricity,NL22,2015-03-11 03:00:00,-9.099999715544982e-06
electricity,NL22,2015-03-11 06:00:00,-7.099999947968172e-06
electricity,NL22,2015-03-11 09:00:00,6.500000017695129e-05
electricity,NL22,2015-03-11 12:00:00,-7.389999973383965e-05
electricity,NL22,2015-03-11 15:00:00,-8.50000014906982e-06
electricity,NL22,2015-03-11 18:00:00,1.5999999504856532e-05
electricity,NL22,2015-03-11 21:00:00,-9.999999747378752e-06
electricity,NL22,2015-03-12 00:00:00,2.9999999696883606e-05
electricity,NL22,2015-03-12 03:00:00,-3.999999989900971e-05
electricity,NL22,2015-03-12 06:00:00,5.000000010113581e-05
electricity,NL22,2015-03-12 09:00:00,7.000000005064066e-05
electricity,NL22,2015-03-12 12:00:00,-5.000000010113581e-05
electricity,NL22,2015-03-12 15:00:00,7.000000005064066e-05
electricity,NL22,2015-03-12 18:00:00,0.0
electricity,NL22,2015-03-12 21:00:00,-9.999999974752427e-05
electricity,NL22,2015-03-13 00:00:00,-1.9999999949504854e-05
electricity,NL22,2015-03-13 03:00:00,-1.9999999949504854e-05
electricity,NL22,2015-03-13 06:00:00,9.999999747378752e-06
electricity,NL22,2015-03-13 09:00:00,-0.00010000000020227162
electricity,NL22,2015-03-13 12:00:00,-8.000000025276677e-05
electricity,NL22,2015-03-13 15:00:00,-7.999999979801942e-05
electricity,NL22,2015-03-13 18:00:00,0.0
electricity,NL22,2015-03-13 21:00:00,0.0
electricity,NL22,2015-03-14 00:00:00,0.0
electricity,NL22,2015-03-14 03:00:00,-5.539999619941227e-06
electricity,NL22,2015-03-14 06:00:00,-5.999999984851456e-05
electricity,NL22,2015-03-14 09:00:00,-3.999999989900971e-05
electricity,NL22,2015-03-14 12:00:00,7.000000050538802e-05
electricity,NL22,2015-03-14 15:00:00,-3.90000000152213e-05
electricity,NL22,2015-03-14 18:00:00,5.999999984851456e-05
electricity,NL22,2015-03-14 21:00:00,-1.0000000202126103e-05
electricity,NL22,2015-03-15 00:00:00,5.000000010113581e-05
electricity,NL22,2015-03-15 03:00:00,-7.000000005064066e-05
electricity,NL22,2015-03-15 06:00:00,-4.999999964638846e-05
electricity,NL22,2015-03-15 09:00:00,5.999999984851456e-05
electricity,NL22,2015-03-15 12:00:00,1.0000000202126103e-05
electricity,NL22,2015-03-15 15:00:00,-5.000000055588316e-05
electricity,NL22,2015-03-15 18:00:00,0.0
electricity,NL22,2015-03-15 21:00:00,-5.999999984851456e-05
electricity,NL22,2015-03-16 00:00:00,1.0000000202126103e-05
electricity,NL22,2015-03-16 03:00:00,-1.0000000202126103e-05
electricity,NL22,2015-03-16 06:00:00,-5.999999984851456e-05
electricity,NL22,2015-03-16 09:00:00,-2.0000000404252205e-05
electricity,NL22,2015-03-16 12:00:00,-3.999999989900971e-05
electricity,NL22,2015-03-16 15:00:00,-3.999999989900971e-05
electricity,NL22,2015-03-16 18:00:00,-3.0000000151630957e-05
electricity,NL22,2015-03-16 21:00:00,-8.000000025276677e-05
electricity,NL22,2015-03-17 00:00:00,-8.000000025276677e-05
electricity,NL22,2015-03-17 03:00:00,5.999999984851456e-05
electricity,NL22,2015-03-17 06:00:00,1.8999999610969098e-05
electricity,NL22,2015-03-17 09:00:00,7.000000005064066e-05
electricity,NL22,2015-03-17 12:00:00,2.9999999696883606e-05
electricity,NL22,2015-03-17 15:00:00,-1.9999999949504854e-05
electricity,NL22,2015-03-17 18:00:00,9.999999747378752e-06
electricity,NL22,2015-03-17 21:00:00,0.0
electricity,NL22,2015-03-18 00:00:00,1.9999999949504854e-05
electricity,NL22,2015-03-18 03:00:00,3.999999989900971e-05
electricity,NL22,2015-03-18 06:00:00,0.0
electricity,NL22,2015-03-18 09:00:00,2.0000000404252205e-05
electricity,NL22,2015-03-18 12:00:00,-6.000000030326191e-05
electricity,NL22,2015-03-18 15:00:00,-4.999999964638846e-05
electricity,NL22,2015-03-18 18:00:00,1.9999999494757503e-05
electricity,NL22,2015-03-18 21:00:00,2.9999999696883606e-05
electricity,NL22,2015-03-19 00:00:00,9.000000000014552e-05
electricity,NL22,2015-03-19 03:00:00,1.0999999631167157e-05
electricity,NL22,2015-03-19 06:00:00,-2.8000000384054147e-05
electricity,NL22,2015-03-19 09:00:00,-3.500000002532033e-05
electricity,NL22,2015-03-19 12:00:00,4.799999987881165e-05
electricity,NL22,2015-03-19 15:00:00,1.2200000128359534e-05
electricity,NL22,2015-03-19 18:00:00,0.0
electricity,NL22,2015-03-19 21:00:00,-1.3999999737279722e-05
electricity,NL22,2015-03-20 00:00:00,-1.5999999959603883e-05
electricity,NL22,2015-03-20 03:00:00,2.299999960087007e-05
electricity,NL22,2015-03-20 06:00:00,2.769999991869554e-05
electricity,NL22,2015-03-20 09:00:00,-2.8299999939918052e-05
electricity,NL22,2015-03-20 12:00:00,0.00012400000014167745
electricity,NL22,2015-03-20 15:00:00,5.200000032345997e-05
electricity,NL22,2015-03-20 18:00:00,-3.999999989900971e-06
electricity,NL22,2015-03-20 21:00:00,1.9999999949504854e-05
electricity,NL22,2015-03-21 00:00:00,3.999999989900971e-05
electricity,NL22,2015-03-21 03:00:00,0.0
electricity,NL22,2015-03-21 06:00:00,-4.000000035375706e-05
electricity,NL22,2015-03-21 09:00:00,0.0
electricity,NL22,2015-03-21 12:00:00,4.000000035375706e-05
electricity,NL22,2015-03-21 15:00:00,-4.000000035375706e-05
electricity,NL22,2015-03-21 18:00:00,0.0
electricity,NL22,2015-03-21 21:00:00,0.0
electricity,NL22,2015-03-22 00:00:00,-2.0000000404252205e-05
electricity,NL22,2015-03-22 03:00:00,8.900000466383062e-06
electricity,NL22,2015-03-22 06:00:00,-3.999999989900971e-05
electricity,NL22,2015-03-22 09:00:00,-2.0000000404252205e-05
electricity,NL22,2015-03-22 12:00:00,3.0000000151630957e-05
electricity,NL22,2015-03-22 15:00:00,-5.000000010113581e-05
electricity,NL22,2015-03-22 18:00:00,1.9999999949504854e-05
electricity,NL22,2015-03-22 21:00:00,1.9999999949504854e-05
electricity,NL22,2015-03-23 00:00:00,5.000000010113581e-05
electricity,NL22,2015-03-23 03:00:00,3.0000000151630957e-05
electricity,NL22,2015-03-23 06:00:00,-5.999999984851456e-05
electricity,NL22,2015-03-23 09:00:00,0.0
electricity,NL22,2015-03-23 12:00:00,-9.999999747378752e-06
electricity,NL22,2015-03-23 15:00:00,9.999999747378752e-06
electricity,NL22,2015-03-23 18:00:00,-2.699999959077104e-05
electricity,NL22,2015-03-23 21:00:00,3.0000000151630957e-05
electricity,NL22,2015-03-24 00:00:00,6.69999999445281e-05
electricity,NL22,2015-03-24 03:00:00,1.900000006571645e-05
electricity,NL22,2015-03-24 06:00:00,-3.199999991920777e-05
electricity,NL22,2015-03-24 09:00:00,1.3999999737279722e-05
electricity,NL22,2015-03-24 12:00:00,3.400000014153193e-05
electricity,NL22,2015-03-24 15:00:00,-2.0500000118772732e-05
electricity,NL22,2015-03-24 18:00:00,2.6599999728205148e-05
electricity,NL22,2015-03-24 21:00:00,1.5999999959603883e-05
electricity,NL22,2015-03-25 00:00:00,0.0
electricity,NL22,2015-03-25 03:00:00,-6.999999959589331e-05
electricity,NL22,2015-03-25 06:00:00,3.599999990910874e-05
electricity,NL22,2015-03-25 09:00:00,1.0000003385357559e-06
electricity,NL22,2015-03-25 12:00:00,2.499999936844688e-05
electricity,NL22,2015-03-25 15:00:00,3.399999968678458e-05
electricity,NL22,2015-03-25 18:00:00,-2.9999999696883606e-05
electricity,NL22,2015-03-25 21:00:00,9.999999747378752e-06
electricity,NL22,2015-03-26 00:00:00,-3.999999989900971e-05
electricity,NL22,2015-03-26 03:00:00,1.0000000202126103e-05
electricity,NL22,2015-03-26 06:00:00,5.999999984851456e-05
electricity,NL22,2015-03-26 09:00:00,4.999999964638846e-05
electricity,NL22,2015-03-26 12:00:00,3.999999989900971e-05
electricity,NL22,2015-03-26 15:00:00,7.000000005064066e-05
electricity,NL22,2015-03-26 18:00:00,-0.00010000000020227162
electricity,NL22,2015-03-26 21:00:00,0.0
electricity,NL22,2015-03-27 00:00:00,-1.4000000192027073e-05
electricity,NL22,2015-03-27 03:00:00,4.4600001274375245e-06
electricity,NL22,2015-03-27 06:00:00,-9.000000000014552e-05
electricity,NL22,2015-03-27 09:00:00,-3.999999989900971e-06
electricity,NL22,2015-03-27 12:00:00,-1.9999999949504854e-05
electricity,NL22,2015-03-27 15:00:00,-9.9999992926314e-06
electricity,NL22,2015-03-27 18:00:00,5.000000010113581e-05
electricity,NL22,2015-03-27 21:00:00,-1.9999999949504854e-05
electricity,NL22,2015-03-28 00:00:00,-5.000000010113581e-05
electricity,NL22,2015-03-28 03:00:00,1.6699999832781032e-05
electricity,NL22,2015-03-28 06:00:00,-2.9999999696883606e-05
electricity,NL22,2015-03-28 09:00:00,5.999999984851456e-05
electricity,NL22,2015-03-28 12:00:00,5.999999984851456e-05
electricity,NL22,2015-03-28 15:00:00,1.3999999737279722e-05
electricity,NL22,2015-03-28 18:00:00,1.5999999959603883e-05
electricity,NL22,2015-03-28 21:00:00,-8.800000023256871e-05
electricity,NL22,2015-03-29 00:00:00,6.000000212225132e-06
electricity,NL22,2015-03-29 03:00:00,-4.510000053414842e-05
electricity,NL22,2015-03-29 06:00:00,5.2999999752501026e-05
electricity,NL22,2015-03-29 09:00:00,1.6000000414351234e-05
electricity,NL22,2015-03-29 12:00:00,-1.0000000202126103e-05
electricity,NL22,2015-03-29 15:00:00,3.3000000712490873e-05
electricity,NL22,2015-03-29 18:00:00,-1.4000000192027073e-05
electricity,NL22,2015-03-29 21:00:00,3.8529999983438756e-05
electricity,NL22,2015-03-30 00:00:00,-1.9999999949504854e-05
electricity,NL22,2015-03-30 03:00:00,-7.340000001931912e-05
electricity,NL22,2015-03-30 06:00:00,2.4000000848900527e-05
electricity,NL22,2015-03-30 09:00:00,-9.999999747378752e-06
electricity,NL22,2015-03-30 12:00:00,-1.0000000202126103e-05
electricity,NL22,2015-03-30 15:00:00,9.59999997576233e-05
electricity,NL22,2015-03-30 18:00:00,0.0
electricity,NL22,2015-03-30 21:00:00,3.599999990910874e-05
electricity,NL22,2015-03-31 00:00:00,-2.4000000394153176e-05
electricity,NL22,2015-03-31 03:00:00,-3.400000059627928e-05
electricity,NL22,2015-03-31 06:00:00,5.599999985861359e-05
electricity,NL22,2015-03-31 09:00:00,-4.000000444648322e-06
electricity,NL22,2015-03-31 12:00:00,8.799999977782136e-05
electricity,NL22,2015-03-31 15:00:00,4.199999966658652e-05
electricity,NL22,2015-03-31 18:00:00,5.599999940386624e-05
electricity,NL22,2015-03-31 21:00:00,-9.999999747378752e-06
electricity,NL23,2015-03-01 00:00:00,0.0
electricity,NL23,2015-03-01 03:00:00,-1.9999999381070666e-06
electricity,NL23,2015-03-01 06:00:00,-9.999999974752427e-07
electricity,NL23,2015-03-01 09:00:00,0.0
electricity,NL23,2015-03-01 12:00:00,9.999999974752427e-07
electricity,NL23,2015-03-01 15:00:00,-1.4999999393694452e-06
electricity,NL23,2015-03-01 18:00:00,-1.9999999949504854e-06
electricity,NL23,2015-03-01 21:00:00,9.99999883788405e-07
electricity,NL23,2015-03-02 00:00:00,1.0000000088439265e-05
electricity,NL23,2015-03-02 03:00:00,0.0
electricity,NL23,2015-03-02 06:00:00,8.00000009348878e-06
electricity,NL23,2015-03-02 09:00:00,5.000000101063051e-06
electricity,NL23,2015-03-02 12:00:00,-3.000000106112566e-07
electricity,NL23,2015-03-02 15:00:00,-8.00000009348878e-06
electricity,NL23,2015-03-02 18:00:00,-3.999999989900971e-06
electricity,NL23,2015-03-02 21:00:00,3.999999989900971e-06
electricity,NL23,2015-03-03 00:00:00,-9.999999974752427e-07
electricity,NL23,2015-03-03 03:00:00,5.000000044219632e-06
electricity,NL23,2015-03-03 06:00:00,-2.999999992425728e-06
electricity,NL23,2015-03-03 09:00:00,0.0
electricity,NL23,2015-03-03 12:00:00,3.999999989900971e-06
electricity,NL23,2015-03-03 15:00:00,9.600000112186535e-06
electricity,NL23,2015-03-03 18:00:00,0.0
electricity,NL23,2015-03-03 21:00:00,-1.8999999156221747e-06
electricity,NL23,2015-03-04 00:00:00,3.999999989900971e-06
electricity,NL23,2015-03-04 03:00:00,-7.000000096013537e-06
electricity,NL23,2015-03-04 06:00:00,9.999999974752427e-07
electricity,NL23,2015-03-04 09:00:00,-9.99999883788405e-07
electricity,NL23,2015-03-04 12:00:00,2.999999992425728e-06
electricity,NL23,2015-03-04 15:00:00,-4.0000001035878086e-06
electricity,NL23,2015-03-04 18:00:00,0.0
electricity,NL23,2015-03-04 21:00:00,0.0
electricity,NL23,2015-03-05 00:00:00,-1.0000000031595846e-05
electricity,NL23,2015-03-05 03:00:00,-9.999999974752427e-07
electricity,NL23,2015-03-05 06:00:00,1.9999999949504854e-06
electricity,NL23,2015-03-05 09:00:00,0.0
electricity,NL23,2015-03-05 12:00:00,-5.999999984851456e-06
electricity,NL23,2015-03-05 15:00:00,3.000000106112566e-06
electricity,NL23,2015-03-05 18:00:00,0.0
electricity,NL23,2015-03-05 21:00:00,0.0
electricity,NL23,2015-03-06 00:00:00,-1.0000000031595846e-05
electricity,NL23,2015-03-06 03:00:00,0.0
electricity,NL23,2015-03-06 06:00:00,-9.999999974752427e-06
electricity,NL23,2015-03-06 09:00:00,-3.999999989900971e-06
electricity,NL23,2015-03-06 12:00:00,0.0
electricity,NL23,2015-03-06 15:00:00,-1.8000000636675395e-06
electricity,NL23,2015-03-06 18:00:00,0.0
electricity,NL23,2015-03-06 21:00:00,0.0
electricity,NL23,2015-03-07 00:00:00,1.9999999949504854e-06
electricity,NL23,2015-03-07 03:00:00,-1.9999999949504854e-06
electricity,NL23,2015-03-07 06:00:00,3.000000106112566e-07
electricity,NL23,2015-03-07 09:00:00,7.800000048518996e-06
electricity,NL23,2015-03-07 12:00:00,-2.999999992425728e-06
electricity,NL23,2015-03-07 15:00:00,6.999999982326699e-06
electricity,NL23,2015-03-07 18:00:00,-8.00000009348878e-06
electricity,NL23,2015-03-07 21:00:00,0.0
electricity,NL23,2015-03-08 00:00:00,-4.9999999873762135e-06
electricity,NL23,2015-03-08 03:00:00,-2.999999992425728e-06
electricity,NL23,2015-03-08 06:00:00,1.9999999381070666e-06
electricity,NL23,2015-03-08 09:00:00,-4.9999999873762135e-06
electricity,NL23,2015-03-08 12:00:00,4.9999999873762135e-06
electricity,NL23,2015-03-08 15:00:00,-1.9999999949504854e-06
electricity,NL23,2015-03-08 18:00:00,0.0
electricity,NL23,2015-03-08 21:00:00,0.0
electricity,NL23,2015-03-09 00:00:00,-1.0000000031595846e-05
electricity,NL23,2015-03-09 03:00:00,-5.000000044219632e-06
electricity,NL23,2015-03-09 06:00:00,1.6999999843392288e-06
electricity,NL23,2015-03-09 09:00:00,1.0000001111620804e-06
electricity,NL23,2015-03-09 12:00:00,0.0
electricity,NL23,2015-03-09 15:00:00,-7.000000096013537e-06
electricity,NL23,2015-03-09 18:00:00,0.0
electricity,NL23,2015-03-09 21:00:00,0.0
electricity,NL23,2015-03-10 00:00:00,0.0
electricity,NL23,2015-03-10 03:00:00,0.0
electricity,NL23,2015-03-10 06:00:00,0.0
electricity,NL23,2015-03-10 09:00:00,3.999999989900971e-06
electricity,NL23,2015-03-10 12:00:00,6.999999982326699e-06
electricity,NL23,2015-03-10 15:00:00,-7.999999979801942e-06
electricity,NL23,2015-03-10 18:00:00,9.999999974752427e-06
electricity,NL23,2015-03-10 21:00:00,-1.9999999949504854e-06
electricity,NL23,2015-03-11 00:00:00,9.999999974752427e-07
